register,entry,lemma,reading,witnesses,type,isLemma
lac,collazione-18:0.1.0.0.0.0,Whole verse,Def.Ad2Ad4ArCtDlDoDs2EeEn2GgHa1Ha5HeHkHl1Hl2Hl3Hl4HnKkLl1Ll2McMeNpOx1Ox2Ph1Ph3Ph4PlPpRa1Ra4SiSl3StTc3To2,Ad2 Ad4 Ar Ct Dl Do Ds2 Ee En2 Gg Ha1 Ha5 He Hk Hl1 Hl2 Hl3 Hl4 Hn Kk Ll1 Ll2 Mc Me Np Ox1 Ox2 Ph1 Ph3 Ph4 Pl Pp Ra1 Ra4 Si Sl3 St Tc3 To2,lac,false
lac,collazione-18:0.1.0.1.0.0,Whole verse,Whole verse,editorial,,true
lac,collazione-18:0.1.0.1.0.0,Whole verse,Def.Ad2Ad4ArCtDlDoDs2EeEn2GgHa1Ha5HeHkHl1Hl2Hl3Hl4HnKkLl1Ll2McMeNpOx1Ox2Ph1Ph3Ph4PlPpRa1Ra4SiSl3StTc3To2,Ad2 Ad4 Ar Ct Dl Do Ds2 Ee En2 Gg Ha1 Ha5 He Hk Hl1 Hl2 Hl3 Hl4 Hn Kk Ll1 Ll2 Mc Me Np Ox1 Ox2 Ph1 Ph3 Ph4 Pl Pp Ra1 Ra4 Si Sl3 St Tc3 To2,lac,false
lac,collazione-18:0.1.0.2.0.0,Whole verse,Whole verse,editorial,,true
lac,collazione-18:0.1.0.2.0.0,Whole verse,Def.Ad2Ad4ArCtDlDoDs2EeEn2GgHa1Ha5HeHkHl1Hl2Hl3Hl4HnKkLl1Ll2McMeNpOx1Ox2Ph1Ph3Ph4PlPpRa1Ra4SiSl3StTc3To2,Ad2 Ad4 Ar Ct Dl Do Ds2 Ee En2 Gg Ha1 Ha5 He Hk Hl1 Hl2 Hl3 Hl4 Hn Kk Ll1 Ll2 Mc Me Np Ox1 Ox2 Ph1 Ph3 Ph4 Pl Pp Ra1 Ra4 Si Sl3 St Tc3 To2,lac,false
lac,collazione-18:0.1.0.3.0.0,Whole verse,Whole verse,editorial,,true
lac,collazione-18:0.1.0.3.0.0,Whole verse,Def.Ad2Ad4ArCtDlDoDs2EeEn2GgHa1Ha5HeHkHl1Hl2Hl3Hl4HnKkLl1Ll2McMeNpOx1Ox2Ph1Ph3Ph4PlPpRa1Ra4SiSl3StTc3To2,Ad2 Ad4 Ar Ct Dl Do Ds2 Ee En2 Gg Ha1 Ha5 He Hk Hl1 Hl2 Hl3 Hl4 Hn Kk Ll1 Ll2 Mc Me Np Ox1 Ox2 Ph1 Ph3 Ph4 Pl Pp Ra1 Ra4 Si Sl3 St Tc3 To2,lac,false
lac,collazione-18:0.1.0.4.0.0,Whole verse,Whole verse,editorial,,true
lac,collazione-18:0.1.0.4.0.0,Whole verse,Def.Ad2Ad4ArCtDlDoDs2EeEn2GgHa1Ha5HeHkHl1Hl2Hl3Hl4HnKkLl1Ll2McMeNpOx1Ox2Ph1Ph3Ph4PlPpRa1Ra4SiSl3StTc3To2,Ad2 Ad4 Ar Ct Dl Do Ds2 Ee En2 Gg Ha1 Ha5 He Hk Hl1 Hl2 Hl3 Hl4 Hn Kk Ll1 Ll2 Mc Me Np Ox1 Ox2 Ph1 Ph3 Ph4 Pl Pp Ra1 Ra4 Si Sl3 St Tc3 To2,lac,false
lac,collazione-18:0.1.0.5.0.0,Whole verse,Whole verse,editorial,,true
lac,collazione-18:0.1.0.5.0.0,Whole verse,Def.Ad2Ad4ArCtDlDoDs2EeEn2GgHa1Ha5HeHkHl1Hl2Hl3Hl4HnKkLl1Ll2McMeNpOx1Ox2Ph1Ph3Ph4PlPpRa1Ra4SiSl3StTc3To2,Ad2 Ad4 Ar Ct Dl Do Ds2 Ee En2 Gg Ha1 Ha5 He Hk Hl1 Hl2 Hl3 Hl4 Hn Kk Ll1 Ll2 Mc Me Np Ox1 Ox2 Ph1 Ph3 Ph4 Pl Pp Ra1 Ra4 Si Sl3 St Tc3 To2,lac,false
lac,collazione-18:0.1.0.6.0.0,Whole verse,Whole verse,editorial,,true
lac,collazione-18:0.1.0.6.0.0,Whole verse,Def.Ad2Ad4ArCtDlDoDs2EeEn2GgHa1Ha5HeHkHl1Hl2Hl3Hl4HnKkLl1Ll2McMeNpOx1Ox2Ph1Ph3Ph4PlPpRa1Ra4SiSl3StTc3To2,Ad2 Ad4 Ar Ct Dl Do Ds2 Ee En2 Gg Ha1 Ha5 He Hk Hl1 Hl2 Hl3 Hl4 Hn Kk Ll1 Ll2 Mc Me Np Ox1 Ox2 Ph1 Ph3 Ph4 Pl Pp Ra1 Ra4 Si Sl3 St Tc3 To2,lac,false
lac,collazione-18:0.1.0.7.0.0,Whole verse,Whole verse,editorial,,true
lac,collazione-18:0.1.0.7.0.0,Whole verse,Def.Ad2Ad4ArCtDlDoDs2EeEn2GgHa1Ha5HeHkHl1Hl2Hl3Hl4HnKkLl1Ll2McMeNpOx1Ox2Ph1Ph3Ph4PlPpRa1Ra4SiSl3StTc3To2,Ad2 Ad4 Ar Ct Dl Do Ds2 Ee En2 Gg Ha1 Ha5 He Hk Hl1 Hl2 Hl3 Hl4 Hn Kk Ll1 Ll2 Mc Me Np Ox1 Ox2 Ph1 Ph3 Ph4 Pl Pp Ra1 Ra4 Si Sl3 St Tc3 To2,lac,false
lac,collazione-18:0.1.0.8.0.0,Whole verse,Whole verse,editorial,,true
lac,collazione-18:0.1.0.8.0.0,Whole verse,Def.Ad2Ad4ArCtDlDoDs2EeEn2GgHa1Ha5HeHkHl1Hl2Hl3Hl4HnKkLl1Ll2McMeNpOx1Ox2Ph1Ph3Ph4PlPpRa1Ra4SiSl3StTc3To2,Ad2 Ad4 Ar Ct Dl Do Ds2 Ee En2 Gg Ha1 Ha5 He Hk Hl1 Hl2 Hl3 Hl4 Hn Kk Ll1 Ll2 Mc Me Np Ox1 Ox2 Ph1 Ph3 Ph4 Pl Pp Ra1 Ra4 Si Sl3 St Tc3 To2,lac,false
lac,collazione-18:0.1.0.9.0.0,Whole verse,Whole verse,editorial,,true
lac,collazione-18:0.1.0.9.0.0,Whole verse,Def.Ad2Ad4ArCtDlDoDs2EeEn2GgHa1Ha5HeHkHl1Hl2Hl3Hl4HnKkLl1Ll2McMeNpOx1Ox2Ph1Ph3Ph4PlPpRa1Ra4SiSl3StTc3To2,Ad2 Ad4 Ar Ct Dl Do Ds2 Ee En2 Gg Ha1 Ha5 He Hk Hl1 Hl2 Hl3 Hl4 Hn Kk Ll1 Ll2 Mc Me Np Ox1 Ox2 Ph1 Ph3 Ph4 Pl Pp Ra1 Ra4 Si Sl3 St Tc3 To2,lac,false
lac,collazione-18:0.1.0.10.0.0,Whole verse,Whole verse,editorial,,true
lac,collazione-18:0.1.0.10.0.0,Whole verse,Def.Ad2Ad4ArCtDlDoDs2EeEn2GgHa1Ha5HeHkHl1Hl2Hl3Hl4HnKkLl1Ll2McMeNpOx1Ox2Ph1Ph3Ph4PlPpRa1Ra4SiSl3StTc3To2,Ad2 Ad4 Ar Ct Dl Do Ds2 Ee En2 Gg Ha1 Ha5 He Hk Hl1 Hl2 Hl3 Hl4 Hn Kk Ll1 Ll2 Mc Me Np Ox1 Ox2 Ph1 Ph3 Ph4 Pl Pp Ra1 Ra4 Si Sl3 St Tc3 To2,lac,false
lac,collazione-18:0.1.0.11.0.0,Whole verse,Whole verse,editorial,,true
lac,collazione-18:0.1.0.11.0.0,Whole verse,Def.Ad2Ad4ArCtDlDoDs2EeEn2GgHa1Ha5HeHkHl1Hl2Hl3Hl4HnKkLl1Ll2McMeNpOx1Ox2Ph1Ph3Ph4PlPpRa1Ra4SiSl3StTc3To2,Ad2 Ad4 Ar Ct Dl Do Ds2 Ee En2 Gg Ha1 Ha5 He Hk Hl1 Hl2 Hl3 Hl4 Hn Kk Ll1 Ll2 Mc Me Np Ox1 Ox2 Ph1 Ph3 Ph4 Pl Pp Ra1 Ra4 Si Sl3 St Tc3 To2,lac,false
lac,collazione-18:0.1.0.12.0.0,Whole verse,Whole verse,editorial,,true
lac,collazione-18:0.1.0.12.0.0,Whole verse,Def.Ad2Ad4ArCtDlDoDs2EeEn2GgHa1Ha5HeHkHl1Hl2Hl3Hl4HnKkLl1Ll2McMeNpOx1Ox2Ph1Ph3Ph4PlPpRa1Ra4SiSl3StTc3To1To2,Ad2 Ad4 Ar Ct Dl Do Ds2 Ee En2 Gg Ha1 Ha5 He Hk Hl1 Hl2 Hl3 Hl4 Hn Kk Ll1 Ll2 Mc Me Np Ox1 Ox2 Ph1 Ph3 Ph4 Pl Pp Ra1 Ra4 Si Sl3 St Tc3 To1 To2,lac,false
lac,collazione-18:0.1.0.13.0.0,Whole verse,Whole verse,editorial,,true
lac,collazione-18:0.1.0.13.0.0,Whole verse,Def.Ad2Ad4ArCtDlDoDs2EeEn2GgHa1Ha5HeHkHl1Hl2Hl3Hl4HnKkLl1Ll2McMeNpOx1Ox2Ph1Ph3Ph4PlPpRa1Ra4SiSl3StTc3To1To2,Ad2 Ad4 Ar Ct Dl Do Ds2 Ee En2 Gg Ha1 Ha5 He Hk Hl1 Hl2 Hl3 Hl4 Hn Kk Ll1 Ll2 Mc Me Np Ox1 Ox2 Ph1 Ph3 Ph4 Pl Pp Ra1 Ra4 Si Sl3 St Tc3 To1 To2,lac,false
lac,collazione-18:0.1.0.14.0.0,Whole verse,Whole verse,editorial,,true
lac,collazione-18:0.1.0.14.0.0,Whole verse,Def.Ad2Ad4ArCtDlDoDs2EeEn2GgHa1Ha5HeHkHl1Hl2Hl3Hl4HnKkLl1Ll2McMeNpOx1Ox2Ph1Ph3Ph4PlPpRa1Ra4SiSl3StTc3To1To2,Ad2 Ad4 Ar Ct Dl Do Ds2 Ee En2 Gg Ha1 Ha5 He Hk Hl1 Hl2 Hl3 Hl4 Hn Kk Ll1 Ll2 Mc Me Np Ox1 Ox2 Ph1 Ph3 Ph4 Pl Pp Ra1 Ra4 Si Sl3 St Tc3 To1 To2,lac,false
lac,collazione-18:0.1.0.15.0.0,Whole verse,Whole verse,editorial,,true
lac,collazione-18:0.1.0.15.0.0,Whole verse,Def.Ad2Ad4ArCtDlDoDs2EeEn2GgHa1Ha5HeHkHl1Hl2Hl3Hl4HnKkLl1Ll2McMeNpOx1Ox2Ph1Ph3Ph4PlPpRa1Ra4SiSl3StTc3To1To2,Ad2 Ad4 Ar Ct Dl Do Ds2 Ee En2 Gg Ha1 Ha5 He Hk Hl1 Hl2 Hl3 Hl4 Hn Kk Ll1 Ll2 Mc Me Np Ox1 Ox2 Ph1 Ph3 Ph4 Pl Pp Ra1 Ra4 Si Sl3 St Tc3 To1 To2,lac,false
lac,collazione-18:0.1.0.16.0.0,Whole verse,Whole verse,editorial,,true
lac,collazione-18:0.1.0.16.0.0,Whole verse,Def.Ad2Ad4ArCtDlDoDs2EeEn2GgHa1Ha5HeHkHl1Hl2Hl3Hl4HnKkLl1Ll2McMeNpOx1Ox2Ph1Ph3Ph4PlPnPpRa1Ra4SiSl3StTc3To1To2,Ad2 Ad4 Ar Ct Dl Do Ds2 Ee En2 Gg Ha1 Ha5 He Hk Hl1 Hl2 Hl3 Hl4 Hn Kk Ll1 Ll2 Mc Me Np Ox1 Ox2 Ph1 Ph3 Ph4 Pl Pn Pp Ra1 Ra4 Si Sl3 St Tc3 To1 To2,lac,false
lac,collazione-18:0.1.0.17.0.0,Whole verse,Whole verse,editorial,,true
lac,collazione-18:0.1.0.17.0.0,Whole verse,Def.Ad1Ad2Ad3Ad4ArBo1Bo2BwChCnCpCtCx1Cx2DdDlDoDs1Ds2EeElEn1En2En3FiGgGlHa1Ha2Ha3Ha4Ha5HeHgHkHl1Hl2Hl3Hl4HnHtIiKkLaLcLd1Ld2Ll1Ll2LnMaMcMeMgMmNeNlNpOx1Ox2Ph1Ph2Ph3Ph4PlPpPsPwPyRa1Ra2Ra3Ra4Ry1Ry2SeSiSl1Sl2Sl3StTc1Tc2Tc3To1To2Wy,Ad1 Ad2 Ad3 Ad4 Ar Bo1 Bo2 Bw Ch Cn Cp Ct Cx1 Cx2 Dd Dl Do Ds1 Ds2 Ee El En1 En2 En3 Fi Gg Gl Ha1 Ha2 Ha3 Ha4 Ha5 He Hg Hk Hl1 Hl2 Hl3 Hl4 Hn Ht Ii Kk La Lc Ld1 Ld2 Ll1 Ll2 Ln Ma Mc Me Mg Mm Ne Nl Np Ox1 Ox2 Ph1 Ph2 Ph3 Ph4 Pl Pp Ps Pw Py Ra1 Ra2 Ra3 Ra4 Ry1 Ry2 Se Si Sl1 Sl2 Sl3 St Tc1 Tc2 Tc3 To1 To2 Wy,lac,false
lac,collazione-18:0.1.0.18.0.0,Whole verse,Whole verse,editorial,,true
lac,collazione-18:0.1.0.18.0.0,Whole verse,Def.Ad2Ad4ArCtDlDoDs2EeEn2GgHa1Ha5HeHkHl1Hl2Hl3Hl4HnKkLl1Ll2McMeNpOx1Ox2Ph1Ph3Ph4PlPpRa1Ra4SiSl3StTc3To1To2,Ad2 Ad4 Ar Ct Dl Do Ds2 Ee En2 Gg Ha1 Ha5 He Hk Hl1 Hl2 Hl3 Hl4 Hn Kk Ll1 Ll2 Mc Me Np Ox1 Ox2 Ph1 Ph3 Ph4 Pl Pp Ra1 Ra4 Si Sl3 St Tc3 To1 To2,lac,false
lac,collazione-18:0.1.0.19.0.0,Whole verse,Whole verse,editorial,,true
lac,collazione-18:0.1.0.19.0.0,Whole verse,Def.Ad2Ad4ArCtDlDoDs2EeEn2GgHa1Ha5HeHkHl1Hl2Hl3Hl4HnKkLl1Ll2McMeNpOx1Ox2Ph1Ph3Ph4PlPpRa1Ra4SiSl3StTc3To1To2,Ad2 Ad4 Ar Ct Dl Do Ds2 Ee En2 Gg Ha1 Ha5 He Hk Hl1 Hl2 Hl3 Hl4 Hn Kk Ll1 Ll2 Mc Me Np Ox1 Ox2 Ph1 Ph3 Ph4 Pl Pp Ra1 Ra4 Si Sl3 St Tc3 To1 To2,lac,false
lac,collazione-18:0.1.0.20.0.0,Whole verse,Whole verse,editorial,,true
lac,collazione-18:0.1.0.20.0.0,Whole verse,Def.Ad2Ad4ArCtDlDoDs2EeEn2GgHa1Ha5HeHkHl1Hl2Hl3Hl4HnKkLl1Ll2McMeNpOx1Ox2Ph1Ph3Ph4PlPpRa1Ra4SiSl3StTc3To1To2,Ad2 Ad4 Ar Ct Dl Do Ds2 Ee En2 Gg Ha1 Ha5 He Hk Hl1 Hl2 Hl3 Hl4 Hn Kk Ll1 Ll2 Mc Me Np Ox1 Ox2 Ph1 Ph3 Ph4 Pl Pp Ra1 Ra4 Si Sl3 St Tc3 To1 To2,lac,false
lac,collazione-18:0.1.0.21.0.0,Whole verse,Whole verse,editorial,,true
lac,collazione-18:0.1.0.21.0.0,Whole verse,Def.Ad2Ad4ArCtDlDoDs2EeEn2GgHa1Ha5HeHkHl1Hl2Hl3Hl4HnKkLl1Ll2McMeNpOx1Ox2Ph1Ph3Ph4PlPpRa1Ra4SiSl3StTc3To1To2,Ad2 Ad4 Ar Ct Dl Do Ds2 Ee En2 Gg Ha1 Ha5 He Hk Hl1 Hl2 Hl3 Hl4 Hn Kk Ll1 Ll2 Mc Me Np Ox1 Ox2 Ph1 Ph3 Ph4 Pl Pp Ra1 Ra4 Si Sl3 St Tc3 To1 To2,lac,false
lac,collazione-18:0.1.0.22.0.0,Whole verse,Whole verse,editorial,,true
lac,collazione-18:0.1.0.22.0.0,Whole verse,Def.Ad2Ad4ArCtDlDoDs2EeEn2GgHa1Ha5HeHkHl1Hl2Hl3Hl4HnKkLl1Ll2McMeNpOx1Ox2Ph1Ph3Ph4PlPpRa1Ra4SiSl3StTc3To1To2,Ad2 Ad4 Ar Ct Dl Do Ds2 Ee En2 Gg Ha1 Ha5 He Hk Hl1 Hl2 Hl3 Hl4 Hn Kk Ll1 Ll2 Mc Me Np Ox1 Ox2 Ph1 Ph3 Ph4 Pl Pp Ra1 Ra4 Si Sl3 St Tc3 To1 To2,lac,false
lac,collazione-18:0.1.0.23.0.0,Whole verse,Whole verse,editorial,,true
lac,collazione-18:0.1.0.23.0.0,Whole verse,Def.Ad2Ad4ArCtDlDoDs2EeEn2GgHa1Ha5HeHkHl1Hl2Hl3Hl4HnKkLl1Ll2McMeNpOx1Ox2Ph1Ph3Ph4PlPpRa1Ra4SiSl3StTc3To1To2,Ad2 Ad4 Ar Ct Dl Do Ds2 Ee En2 Gg Ha1 Ha5 He Hk Hl1 Hl2 Hl3 Hl4 Hn Kk Ll1 Ll2 Mc Me Np Ox1 Ox2 Ph1 Ph3 Ph4 Pl Pp Ra1 Ra4 Si Sl3 St Tc3 To1 To2,lac,false
lac,collazione-18:0.1.0.24.0.0,Whole verse,Whole verse,editorial,,true
lac,collazione-18:0.1.0.24.0.0,Whole verse,Def.Ad2Ad4ArCtDlDoDs2EeEn2GgHa1Ha5HeHkHl1Hl2Hl3Hl4HnKkLl1Ll2McMeNpOx1Ox2Ph1Ph3Ph4PlPpRa1Ra4SiSl3StTc3To1To2,Ad2 Ad4 Ar Ct Dl Do Ds2 Ee En2 Gg Ha1 Ha5 He Hk Hl1 Hl2 Hl3 Hl4 Hn Kk Ll1 Ll2 Mc Me Np Ox1 Ox2 Ph1 Ph3 Ph4 Pl Pp Ra1 Ra4 Si Sl3 St Tc3 To1 To2,lac,false
lac,collazione-18:0.1.0.25.0.0,Whole verse,Whole verse,editorial,,true
lac,collazione-18:0.1.0.25.0.0,Whole verse,Def.Ad2Ad4ArCtDlDoDs2EeEn2GgHa1Ha5HeHkHl1Hl2Hl3Hl4HnKkLl1Ll2McMeNpOx1Ox2Ph1Ph3Ph4PlPpRa1Ra4SiSl3StTc3To1To2,Ad2 Ad4 Ar Ct Dl Do Ds2 Ee En2 Gg Ha1 Ha5 He Hk Hl1 Hl2 Hl3 Hl4 Hn Kk Ll1 Ll2 Mc Me Np Ox1 Ox2 Ph1 Ph3 Ph4 Pl Pp Ra1 Ra4 Si Sl3 St Tc3 To1 To2,lac,false
lac,collazione-18:0.1.0.26.0.0,Whole verse,Whole verse,editorial,,true
lac,collazione-18:0.1.0.26.0.0,Whole verse,Def.Ad2Ad4ArCtDlDoDs2EeEn2GgHa1Ha2Ha5HeHkHl1Hl2Hl3Hl4HnKkLl1Ll2McMeNpOx1Ox2Ph1Ph3Ph4PlPpRa1Ra4SiSl3StTc3To1To2,Ad2 Ad4 Ar Ct Dl Do Ds2 Ee En2 Gg Ha1 Ha2 Ha5 He Hk Hl1 Hl2 Hl3 Hl4 Hn Kk Ll1 Ll2 Mc Me Np Ox1 Ox2 Ph1 Ph3 Ph4 Pl Pp Ra1 Ra4 Si Sl3 St Tc3 To1 To2,lac,false
lac,collazione-18:0.1.0.27.0.0,Whole verse,Whole verse,editorial,,true
lac,collazione-18:0.1.0.27.0.0,Whole verse,Def.Ad2Ad4ArCtDlDoDs2EeEn2GgHa1Ha2Ha5HeHkHl1Hl2Hl3Hl4HnKkLl1Ll2McMeNpOx1Ox2Ph1Ph3Ph4PlPpRa1Ra4SiSl3StTc3To1To2,Ad2 Ad4 Ar Ct Dl Do Ds2 Ee En2 Gg Ha1 Ha2 Ha5 He Hk Hl1 Hl2 Hl3 Hl4 Hn Kk Ll1 Ll2 Mc Me Np Ox1 Ox2 Ph1 Ph3 Ph4 Pl Pp Ra1 Ra4 Si Sl3 St Tc3 To1 To2,lac,false
lac,collazione-18:0.1.0.28.0.0,Whole verse,Whole verse,editorial,,true
lac,collazione-18:0.1.0.28.0.0,Whole verse,Def.Ad2Ad4ArCtDlDoDs2EeEn2GgHa1Ha2Ha5HeHkHl1Hl2Hl3Hl4HnKkLl1Ll2McMeNpOx1Ox2Ph1Ph3Ph4PlPpRa1Ra4SiSl3StTc3To1To2,Ad2 Ad4 Ar Ct Dl Do Ds2 Ee En2 Gg Ha1 Ha2 Ha5 He Hk Hl1 Hl2 Hl3 Hl4 Hn Kk Ll1 Ll2 Mc Me Np Ox1 Ox2 Ph1 Ph3 Ph4 Pl Pp Ra1 Ra4 Si Sl3 St Tc3 To1 To2,lac,false
lac,collazione-18:0.1.0.29.0.0,Whole verse,Whole verse,editorial,,true
lac,collazione-18:0.1.0.29.0.0,Whole verse,Def.Ad2Ad4ArCtDlDoDs2EeEn2GgHa1Ha2Ha5HeHkHl1Hl2Hl3Hl4HnKkLl1Ll2McMeNpOx1Ox2Ph1Ph3Ph4PlPpRa1Ra4SiSl3StTc3To1To2,Ad2 Ad4 Ar Ct Dl Do Ds2 Ee En2 Gg Ha1 Ha2 Ha5 He Hk Hl1 Hl2 Hl3 Hl4 Hn Kk Ll1 Ll2 Mc Me Np Ox1 Ox2 Ph1 Ph3 Ph4 Pl Pp Ra1 Ra4 Si Sl3 St Tc3 To1 To2,lac,false
lac,collazione-18:0.1.0.30.0.0,Whole verse,Whole verse,editorial,,true
lac,collazione-18:0.1.0.30.0.0,Whole verse,Def.Ad2Ad4ArCtDlDoDs2EeEn2GgHa1Ha2Ha5HeHkHl1Hl2Hl3Hl4HnKkLl1Ll2McMeNpOx1Ox2Ph1Ph3Ph4PlPpRa1Ra4SiSl3StTc3To1To2,Ad2 Ad4 Ar Ct Dl Do Ds2 Ee En2 Gg Ha1 Ha2 Ha5 He Hk Hl1 Hl2 Hl3 Hl4 Hn Kk Ll1 Ll2 Mc Me Np Ox1 Ox2 Ph1 Ph3 Ph4 Pl Pp Ra1 Ra4 Si Sl3 St Tc3 To1 To2,lac,false
lac,collazione-18:0.1.0.31.0.0,Whole verse,Whole verse,editorial,,true
lac,collazione-18:0.1.0.31.0.0,Whole verse,Def.Ad2Ad4ArCtDlDoDs2EeEn2GgHa1Ha2Ha5HeHkHl1Hl2Hl3Hl4HnKkLl1Ll2McMeNpOx1Ox2Ph1Ph3Ph4PlPpRa1Ra4SiSl3StTc3To1To2,Ad2 Ad4 Ar Ct Dl Do Ds2 Ee En2 Gg Ha1 Ha2 Ha5 He Hk Hl1 Hl2 Hl3 Hl4 Hn Kk Ll1 Ll2 Mc Me Np Ox1 Ox2 Ph1 Ph3 Ph4 Pl Pp Ra1 Ra4 Si Sl3 St Tc3 To1 To2,lac,false
lac,collazione-18:0.1.0.32.0.0,Whole verse,Whole verse,editorial,,true
lac,collazione-18:0.1.0.32.0.0,Whole verse,Def.Ad2Ad4ArCtDlDoDs2EeEn2GgHa1Ha2Ha5HeHkHl1Hl2Hl3Hl4HnKkLl1Ll2McMeNpOx1Ox2Ph1Ph3Ph4PlPpRa1Ra4SiSl3StTc3To1To2,Ad2 Ad4 Ar Ct Dl Do Ds2 Ee En2 Gg Ha1 Ha2 Ha5 He Hk Hl1 Hl2 Hl3 Hl4 Hn Kk Ll1 Ll2 Mc Me Np Ox1 Ox2 Ph1 Ph3 Ph4 Pl Pp Ra1 Ra4 Si Sl3 St Tc3 To1 To2,lac,false
lac,collazione-18:0.1.0.33.0.0,Whole verse,Whole verse,editorial,,true
lac,collazione-18:0.1.0.33.0.0,Whole verse,Def.Ad2Ad4ArCtDlDoDs2EeEn2GgHa1Ha2Ha5HeHkHl1Hl2Hl3Hl4HnKkLl1Ll2McMeNpOx1Ox2Ph1Ph3Ph4PlPpRa1Ra4SiSl3StTc3To1To2,Ad2 Ad4 Ar Ct Dl Do Ds2 Ee En2 Gg Ha1 Ha2 Ha5 He Hk Hl1 Hl2 Hl3 Hl4 Hn Kk Ll1 Ll2 Mc Me Np Ox1 Ox2 Ph1 Ph3 Ph4 Pl Pp Ra1 Ra4 Si Sl3 St Tc3 To1 To2,lac,false
lac,collazione-18:0.1.0.34.0.0,Whole verse,Whole verse,editorial,,true
lac,collazione-18:0.1.0.34.0.0,Whole verse,Def.Ad2Ad4ArCtDlDoDs2EeEn2GgHa1Ha2Ha5HeHkHl1Hl2Hl3Hl4HnKkLl1Ll2McMeNpOx1Ox2Ph1Ph3Ph4PlPpRa1Ra4SiSl3StTc3To1To2,Ad2 Ad4 Ar Ct Dl Do Ds2 Ee En2 Gg Ha1 Ha2 Ha5 He Hk Hl1 Hl2 Hl3 Hl4 Hn Kk Ll1 Ll2 Mc Me Np Ox1 Ox2 Ph1 Ph3 Ph4 Pl Pp Ra1 Ra4 Si Sl3 St Tc3 To1 To2,lac,false
lac,collazione-18:0.1.0.35.0.0,Whole verse,Whole verse,editorial,,true
lac,collazione-18:0.1.0.35.0.0,Whole verse,Def.Ad2Ad4ArCtDlDoDs2EeEn2GgHa1Ha2Ha5HeHkHl1Hl2Hl3Hl4HnKkLl1Ll2McMeNpOx1Ox2Ph1Ph3Ph4PlPpRa1Ra4SiSl3StTc3To1To2,Ad2 Ad4 Ar Ct Dl Do Ds2 Ee En2 Gg Ha1 Ha2 Ha5 He Hk Hl1 Hl2 Hl3 Hl4 Hn Kk Ll1 Ll2 Mc Me Np Ox1 Ox2 Ph1 Ph3 Ph4 Pl Pp Ra1 Ra4 Si Sl3 St Tc3 To1 To2,lac,false
lac,collazione-18:0.1.0.36.0.0,Whole verse,Whole verse,editorial,,true
lac,collazione-18:0.1.0.36.0.0,Whole verse,Def.Ad2Ad4ArCtDlDoDs2EeEn2GgHa1Ha2Ha5HeHkHl1Hl2Hl3Hl4HnKkLl1Ll2McMeNpOx1Ox2Ph1Ph3Ph4PlPpRa1Ra4SiSl3StTc3To1To2,Ad2 Ad4 Ar Ct Dl Do Ds2 Ee En2 Gg Ha1 Ha2 Ha5 He Hk Hl1 Hl2 Hl3 Hl4 Hn Kk Ll1 Ll2 Mc Me Np Ox1 Ox2 Ph1 Ph3 Ph4 Pl Pp Ra1 Ra4 Si Sl3 St Tc3 To1 To2,lac,false
lac,collazione-18:0.1.0.37.0.0,Whole verse,Whole verse,editorial,,true
lac,collazione-18:0.1.0.37.0.0,Whole verse,Def.Ad2Ad4ArCtDlDoDs2EeEn2GgHa1Ha2Ha5HeHkHl1Hl2Hl3Hl4HnKkLl1Ll2McMeNpOx1Ox2Ph1Ph3Ph4PlPpRa1Ra4SiSl3StTc3To1To2,Ad2 Ad4 Ar Ct Dl Do Ds2 Ee En2 Gg Ha1 Ha2 Ha5 He Hk Hl1 Hl2 Hl3 Hl4 Hn Kk Ll1 Ll2 Mc Me Np Ox1 Ox2 Ph1 Ph3 Ph4 Pl Pp Ra1 Ra4 Si Sl3 St Tc3 To1 To2,lac,false
lac,collazione-18:0.1.0.38.0.0,Whole verse,Whole verse,editorial,,true
lac,collazione-18:0.1.0.38.0.0,Whole verse,Def.Ad2Ad4ArCtDlDoDs2EeEn2GgHa1Ha2Ha5HeHkHl1Hl2Hl3Hl4HnHtKkLl1Ll2McMeNpOx1Ox2Ph1Ph3Ph4PlPpRa1Ra2Ra4SiSl3StTc3To1To2,Ad2 Ad4 Ar Ct Dl Do Ds2 Ee En2 Gg Ha1 Ha2 Ha5 He Hk Hl1 Hl2 Hl3 Hl4 Hn Ht Kk Ll1 Ll2 Mc Me Np Ox1 Ox2 Ph1 Ph3 Ph4 Pl Pp Ra1 Ra2 Ra4 Si Sl3 St Tc3 To1 To2,lac,false
lac,collazione-18:0.1.0.39.0.0,Whole verse,Whole verse,editorial,,true
lac,collazione-18:0.1.0.39.0.0,Whole verse,Def.Ad2Ad4ArCtDlDoDs2EeEn2GgHa1Ha2Ha5HeHkHl1Hl2Hl3Hl4HnHtKkLl1Ll2McMeNpOx1Ox2Ph1Ph3Ph4PlPpRa1Ra2Ra4SiSl3StTc3To1To2,Ad2 Ad4 Ar Ct Dl Do Ds2 Ee En2 Gg Ha1 Ha2 Ha5 He Hk Hl1 Hl2 Hl3 Hl4 Hn Ht Kk Ll1 Ll2 Mc Me Np Ox1 Ox2 Ph1 Ph3 Ph4 Pl Pp Ra1 Ra2 Ra4 Si Sl3 St Tc3 To1 To2,lac,false
lac,collazione-18:0.1.0.40.0.0,Whole verse,Whole verse,editorial,,true
